data,ano,mes_num,mes,dia,coleta,grupo,produto,unidade,preco,mercado,arquivo
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,INHAME DA COSTA,Kg,10.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,LARANJA PERA,Uma,0.7,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,LIMAO TAITI,Kg,4.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,MACA NACIONAL,Kg,12.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,MACAXEIRA (AIPIM),Kg,3.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,MAMAO FORMOSA,Kg,3.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,MAMAO HAWAY,Kg,4.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,MANGA TOMMY,Kg,4.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,MARACUJA,Kg,7.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,MAXIXE,Kg,7.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,MELANCIA,Kg,1.5,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,MELAO ESPANHOL,Kg,5.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,MILHO EM GRAO,Kg,2.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,MILHO VERDE,Espiga,1.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,MORANGO,"Cx 0,3Kg",7.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,PIMENTAO VERDE,Um,2.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,QUIABO,Cento,40.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,REPOLHO VERDE,Kg,5.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,TOMATE,Kg,5.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,UVA SEM SEMENTE,Kg,12.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-03-30,2026,3,Marco,30,"03 Mar (23,25,30)",Origem vegetal,VAGEM,Kg,18.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_23-25-E-30-MAR-2026-4.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,ACEM C/ OSSO,Kg,25.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,ACEM S/ OSSO,Kg,34.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,ALCATRA,Kg,40.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,CARNE SUINA TRASEIRA,Kg,23.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,CHA DE DENTRO (COXAO MOLE),Kg,40.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,CHA DE FORA (COXAO DURO),Kg,38.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,CONTRA FILE,Kg,42.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,COSTELA,Kg,20.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,FILE MIGNION,Kg,50.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,FRANGO DE GRANJA,Kg,16.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,MANTEIGA,Kg,38.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,MUSCULO,Kg,25.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,OVO BRANCO GRANDE,Dz,7.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,OVO VERMELHO GRANDE,Dz,8.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,PALETA C/ OSSO,Kg,24.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,PATINHO,Kg,38.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,PEITO C/ OSSO,Kg,23.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem animal,QUEIJO COALHO,Kg,28.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,ABACAXI GRANDE,Um,7.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,ABOBORA,Kg,6.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,ABOBRINHA,Kg,4.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,ACEROLA,Kg,6.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,ALFACE,Pe,2.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,ALHO,Cab.,2.5,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,AMENDOIM C/CASCA COZIDO,Kg,10.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,ARROZ AGULHA T 1,Kg,6.5,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,BANANA PRATA,Dz,5.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,BATATA DOCE,Kg,5.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,BATATA LISA,Kg,6.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,BETERRABA,Kg,6.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,CAJU,Um,1.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,CEBOLA BRANCA,Kg,5.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,CEBOLA ROXA,Kg,6.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,CEBOLINHA,Molho,2.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,CENOURA,Kg,4.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,CHUCHU,Um,2.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,COCO SECO,Um,7.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,COCO VERDE,Um,5.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,COENTRO,Molho,4.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,COUVE,Molho,2.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,COUVE-FLOR,Kg,13.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,FARINHA DE MANDIOCA,Kg,6.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,FEIJAO CARIOQUINHA,Kg,7.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,GOIABA VERMELHA,Kg,4.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,INHAME DA COSTA,Kg,10.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,LARANJA PERA,Uma,0.7,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,LIMAO TAITI,Kg,4.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,MACA NACIONAL,Kg,12.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,MACAXEIRA (AIPIM),Kg,3.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,MAMAO FORMOSA,Kg,3.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,MAMAO HAWAY,Kg,4.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,MANGA TOMMY,Kg,4.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,MARACUJA,Kg,7.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,MAXIXE,Kg,7.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,MELANCIA,Kg,1.5,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,MELAO ESPANHOL,Um,5.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,MILHO EM GRAO,Kg,2.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,MILHO VERDE,Espiga,1.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,MORANGO,"Cx 0,3Kg",7.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,PIMENTAO VERDE,Kg,2.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,QUIABO,Cento,40.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,REPOLHO VERDE,Kg,5.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,TOMATE,Kg,5.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,UVA SEM SEMENTE,Kg,12.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-01,2026,4,Abril,1,"04 Abr (1,6,8)",Origem vegetal,VAGEM,Kg,18.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,ACEM C/ OSSO,Kg,26.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,ACEM S/ OSSO,Kg,35.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,ALCATRA,Kg,44.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,CARNE SUINA TRASEIRA,Kg,23.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,CHA DE DENTRO (COXAO MOLE),Kg,44.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,CHA DE FORA (COXAO DURO),Kg,39.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,CONTRA FILE,Kg,45.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,COSTELA,Kg,22.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,FILE MIGNION,Kg,55.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,FRANGO DE GRANJA,Kg,16.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,MANTEIGA,Kg,38.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,MUSCULO,Kg,27.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,OVO BRANCO GRANDE,Dz,8.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,OVO VERMELHO GRANDE,Dz,9.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,PALETA C/ OSSO,Kg,25.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,PATINHO,Kg,38.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,PEITO C/ OSSO,Kg,25.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem animal,QUEIJO COALHO,Kg,28.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,ABACAXI GRANDE,Um,7.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,ABOBORA,Kg,6.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,ABOBRINHA,Kg,4.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,ACEROLA,Kg,6.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,ALFACE,Pe,2.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,ALHO,Cab.,2.5,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,AMENDOIM C/CASCA COZIDO,Kg,10.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,ARROZ AGULHA T 1,Kg,6.5,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,BANANA PRATA,Dz,5.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,BATATA DOCE,Kg,5.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,BATATA LISA,Kg,6.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,BETERRABA,Kg,6.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,CAJU,Um,1.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,CEBOLA BRANCA,Kg,5.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,CEBOLA ROXA,Kg,6.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,CEBOLINHA,Molho,2.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,CENOURA,Kg,4.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,CHUCHU,Um,2.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,COCO SECO,Um,7.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,COCO VERDE,Um,5.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,COENTRO,Molho,2.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,COUVE,Molho,2.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,COUVE-FLOR,Kg,13.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,FARINHA DE MANDIOCA,Kg,6.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,FEIJAO CARIOQUINHA,Kg,7.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,GOIABA VERMELHA,Kg,4.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,INHAME DA COSTA,Kg,10.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,LARANJA PERA,Uma,0.7,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,LIMAO TAITI,Kg,4.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,MACA NACIONAL,Kg,12.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
2026-04-06,2026,4,Abril,6,"04 Abr (1,6,8)",Origem vegetal,MACAXEIRA (AIPIM),Kg,3.0,Mercado Central,MERCADO-CENTRAL-16E-8-DE-ABRIL.pdf
